Id,Source,Target,Interaction,Type
3148394,Dracunculus insignis,Ondatra zibethicus,endoparasiteOf,directed
3508542,Dracunculus insignis,Martes pennanti,parasiteOf,directed
3578051,Dracunculus insignis,Vulpes vulpes,parasiteOf,directed
3578072,Dracunculus insignis,Mephitis mephitis,parasiteOf,directed
3578074,Dracunculus insignis,Martes americana,parasiteOf,directed
3578075,Dracunculus insignis,Canis lupus,parasiteOf,directed
3808348,Dracunculus insignis,Procyon lotor,hasHost,directed
587771,Spirometra mansonoides,Lithobates catesbeianus,parasiteOf,directed
588370,Spirometra mansonoides,Thamnophis sauritus,parasiteOf,directed
588372,Spirometra mansonoides,Nerodia taxispilota,parasiteOf,directed
590739,Spirometra mansonoides,Mus musculus,parasiteOf,directed
590740,Spirometra mansonoides,Homo sapiens,parasiteOf,directed
590741,Spirometra mansonoides,Lynx rufus,parasiteOf,directed
590742,Spirometra mansonoides,Felis catus,parasiteOf,directed
590743,Spirometra mansonoides,Canis lupus,parasiteOf,directed
590744,Spirometra mansonoides,Cyclops viridis,parasiteOf,directed
590745,Spirometra mansonoides,Diacyclops bicuspidatus,parasiteOf,directed
590746,Spirometra mansonoides,Mesocyclops leuckarti,parasiteOf,directed
592963,Spirometra mansonoides,Puma concolor,parasiteOf,directed
593651,Spirometra mansonoides,Lampropeltis getula,parasiteOf,directed
593653,Spirometra mansonoides,Coluber constrictor,parasiteOf,directed
593655,Spirometra mansonoides,Nerodia sipedon,parasiteOf,directed
593657,Spirometra mansonoides,Urocyon cinereoargenteus,parasiteOf,directed
593659,Spirometra mansonoides,Nerodia erythrogaster,parasiteOf,directed
593660,Spirometra mansonoides,Nerodia cyclopion,parasiteOf,directed
593663,Spirometra mansonoides,Didelphis virginiana,parasiteOf,directed
593664,Spirometra mansonoides,Lithobates clamitans,parasiteOf,directed
593666,Spirometra mansonoides,Procyon lotor,parasiteOf,directed
1220999,Spirometra mansonoides,Ursus americanus,parasiteOf,directed
1222104,Spirometra mansonoides,Sus scrofa,parasiteOf,directed
3141825,Spirometra mansonoides,Cyclops viridis,endoparasiteOf,directed
3141826,Spirometra mansonoides,Diacyclops bicuspidatus,endoparasiteOf,directed
3141827,Spirometra mansonoides,Mesocyclops leuckarti,endoparasiteOf,directed
3144011,Spirometra mansonoides,Lithobates catesbeianus,endoparasiteOf,directed
3144462,Spirometra mansonoides,Thamnophis sauritus,endoparasiteOf,directed
3144464,Spirometra mansonoides,Nerodia taxispilota,endoparasiteOf,directed
3146289,Spirometra mansonoides,Mus musculus,endoparasiteOf,directed
3146290,Spirometra mansonoides,Homo sapiens,endoparasiteOf,directed
3146291,Spirometra mansonoides,Lynx rufus,endoparasiteOf,directed
3146292,Spirometra mansonoides,Felis catus,endoparasiteOf,directed
3146293,Spirometra mansonoides,Canis lupus,endoparasiteOf,directed
3148008,Spirometra mansonoides,Puma concolor,endoparasiteOf,directed
3148496,Spirometra mansonoides,Lampropeltis getula,endoparasiteOf,directed
3148498,Spirometra mansonoides,Coluber constrictor,endoparasiteOf,directed
3148500,Spirometra mansonoides,Nerodia sipedon,endoparasiteOf,directed
3148502,Spirometra mansonoides,Urocyon cinereoargenteus,endoparasiteOf,directed
3148504,Spirometra mansonoides,Nerodia erythrogaster,endoparasiteOf,directed
3148505,Spirometra mansonoides,Nerodia cyclopion,endoparasiteOf,directed
3148508,Spirometra mansonoides,Didelphis virginiana,endoparasiteOf,directed
3148509,Spirometra mansonoides,Lithobates clamitans,endoparasiteOf,directed
3148511,Spirometra mansonoides,Procyon lotor,endoparasiteOf,directed
3531032,Spirometra mansonoides,Leopardus geoffroyi,parasiteOf,directed
3531036,Spirometra mansonoides,Lycalopex gymnocercus,parasiteOf,directed
3531037,Spirometra mansonoides,Cerdocyon thous,parasiteOf,directed
3639631,Spirometra mansonoides,Felis catus,hasHost,directed
587337,Pearsonema plica,Dendrodrilus rubidus,parasiteOf,directed
590395,Pearsonema plica,Lumbricus rubellus,parasiteOf,directed
590396,Pearsonema plica,Lumbricus terrestris,parasiteOf,directed
590920,Pearsonema plica,Meles meles,parasiteOf,directed
590927,Pearsonema plica,Canis lupus,parasiteOf,directed
590928,Pearsonema plica,Vulpes vulpes,parasiteOf,directed
590929,Pearsonema plica,Felis catus,parasiteOf,directed
593861,Pearsonema plica,Procyon lotor,parasiteOf,directed
593862,Pearsonema plica,Canis latrans,parasiteOf,directed
3143715,Pearsonema plica,Dendrodrilus rubidus,endoparasiteOf,directed
3146014,Pearsonema plica,Lumbricus rubellus,endoparasiteOf,directed
3146015,Pearsonema plica,Lumbricus terrestris,endoparasiteOf,directed
3146413,Pearsonema plica,Meles meles,endoparasiteOf,directed
3146417,Pearsonema plica,Canis lupus,endoparasiteOf,directed
3146418,Pearsonema plica,Vulpes vulpes,endoparasiteOf,directed
3146419,Pearsonema plica,Felis catus,endoparasiteOf,directed
3148663,Pearsonema plica,Procyon lotor,endoparasiteOf,directed
3148664,Pearsonema plica,Canis latrans,endoparasiteOf,directed
3543746,Pearsonema plica,Martes americana,parasiteOf,directed
587257,Gnathostoma lamothei,Gobiomorus dormitor,parasiteOf,directed
587302,Gnathostoma lamothei,Thamnophis eques,parasiteOf,directed
587303,Gnathostoma lamothei,Eleotris pisonis,parasiteOf,directed
587304,Gnathostoma lamothei,Dormitator maculatus,parasiteOf,directed
592838,Gnathostoma lamothei,Poeciliopsis gracilis,parasiteOf,directed
592839,Gnathostoma lamothei,Nerodia fasciata,parasiteOf,directed
592840,Gnathostoma lamothei,Lithobates heckscheri,parasiteOf,directed
592841,Gnathostoma lamothei,Lithobates berlandieri,parasiteOf,directed
592842,Gnathostoma lamothei,Ambystoma tigrinum,parasiteOf,directed
592843,Gnathostoma lamothei,Kinosternon baurii,parasiteOf,directed
592844,Gnathostoma lamothei,Mus musculus,parasiteOf,directed
592845,Gnathostoma lamothei,Acanthocyclops robustus,parasiteOf,directed
594128,Gnathostoma lamothei,Procyon lotor,parasiteOf,directed
3142293,Gnathostoma lamothei,Acanthocyclops robustus,endoparasiteOf,directed
3143655,Gnathostoma lamothei,Gobiomorus dormitor,endoparasiteOf,directed
3143695,Gnathostoma lamothei,Thamnophis eques,endoparasiteOf,directed
3143696,Gnathostoma lamothei,Eleotris pisonis,endoparasiteOf,directed
3143697,Gnathostoma lamothei,Dormitator maculatus,endoparasiteOf,directed
3147920,Gnathostoma lamothei,Poeciliopsis gracilis,endoparasiteOf,directed
3147921,Gnathostoma lamothei,Nerodia fasciata,endoparasiteOf,directed
3147922,Gnathostoma lamothei,Lithobates heckscheri,endoparasiteOf,directed
3147923,Gnathostoma lamothei,Lithobates berlandieri,endoparasiteOf,directed
3147924,Gnathostoma lamothei,Ambystoma tigrinum,endoparasiteOf,directed
3147925,Gnathostoma lamothei,Kinosternon baurii,endoparasiteOf,directed
3147926,Gnathostoma lamothei,Mus musculus,endoparasiteOf,directed
3148872,Gnathostoma lamothei,Procyon lotor,endoparasiteOf,directed
3823581,Gnathostoma lamothei,Gobiomorus dormitor,hasHost,directed
3860515,Gnathostoma lamothei,Procyon lotor,hasHost,directed
594263,Placoconus lotoris,Mephitis mephitis,parasiteOf,directed
594264,Placoconus lotoris,Procyon lotor,parasiteOf,directed
1221001,Placoconus lotoris,Ursus americanus,parasiteOf,directed
1222310,Placoconus lotoris,Spilogale putorius,parasiteOf,directed
1223131,Placoconus lotoris,Procyon pygmaeus,parasiteOf,directed
3148981,Placoconus lotoris,Mephitis mephitis,endoparasiteOf,directed
3148982,Placoconus lotoris,Procyon lotor,endoparasiteOf,directed
587360,Gnathostoma procyonis,Graptemys pseudogeographica,parasiteOf,directed
588115,Gnathostoma procyonis,Lampropeltis getula,parasiteOf,directed
588387,Gnathostoma procyonis,Terrapene carolina,parasiteOf,directed
594324,Gnathostoma procyonis,Procyon lotor,parasiteOf,directed
594325,Gnathostoma procyonis,Nerodia rhombifer,parasiteOf,directed
594326,Gnathostoma procyonis,Amia calva,parasiteOf,directed
594327,Gnathostoma procyonis,Alligator mississippiensis,parasiteOf,directed
594328,Gnathostoma procyonis,Agkistrodon piscivorus,parasiteOf,directed
594329,Gnathostoma procyonis,Nerodia sipedon,parasiteOf,directed
594330,Gnathostoma procyonis,Poecilia reticulata,parasiteOf,directed
594331,Gnathostoma procyonis,Kinosternon subrubrum,parasiteOf,directed
594332,Gnathostoma procyonis,Trachemys scripta,parasiteOf,directed
594333,Gnathostoma procyonis,Cyclops vernalis,parasiteOf,directed
594334,Gnathostoma procyonis,Macrocyclops albidus,parasiteOf,directed
594335,Gnathostoma procyonis,Diacyclops bicuspidatus,parasiteOf,directed
1223019,Gnathostoma procyonis,Puma concolor,parasiteOf,directed
3142666,Gnathostoma procyonis,Cyclops vernalis,endoparasiteOf,directed
3142667,Gnathostoma procyonis,Macrocyclops albidus,endoparasiteOf,directed
3142668,Gnathostoma procyonis,Diacyclops bicuspidatus,endoparasiteOf,directed
3143726,Gnathostoma procyonis,Graptemys pseudogeographica,endoparasiteOf,directed
3144278,Gnathostoma procyonis,Lampropeltis getula,endoparasiteOf,directed
3144479,Gnathostoma procyonis,Terrapene carolina,endoparasiteOf,directed
3149033,Gnathostoma procyonis,Procyon lotor,endoparasiteOf,directed
3149034,Gnathostoma procyonis,Nerodia rhombifer,endoparasiteOf,directed
3149035,Gnathostoma procyonis,Amia calva,endoparasiteOf,directed
3149036,Gnathostoma procyonis,Alligator mississippiensis,endoparasiteOf,directed
3149037,Gnathostoma procyonis,Agkistrodon piscivorus,endoparasiteOf,directed
3149038,Gnathostoma procyonis,Nerodia sipedon,endoparasiteOf,directed
3149039,Gnathostoma procyonis,Poecilia reticulata,endoparasiteOf,directed
3149040,Gnathostoma procyonis,Kinosternon subrubrum,endoparasiteOf,directed
3149041,Gnathostoma procyonis,Trachemys scripta,endoparasiteOf,directed
3571985,Gnathostoma procyonis,Canis lupus,parasiteOf,directed
588118,Physaloptera rara,Crotalus viridis,parasiteOf,directed
590397,Physaloptera rara,Felis catus,parasiteOf,directed
590398,Physaloptera rara,Tribolium confusum,parasiteOf,directed
590399,Physaloptera rara,Blattella germanica,parasiteOf,directed
590405,Physaloptera rara,Leopardus pardalis,parasiteOf,directed
592614,Physaloptera rara,Canis lupus,parasiteOf,directed
594581,Physaloptera rara,Procyon lotor,parasiteOf,directed
594582,Physaloptera rara,Canis latrans,parasiteOf,directed
1220065,Physaloptera rara,Vulpes vulpes,parasiteOf,directed
1221356,Physaloptera rara,Urocyon cinereoargenteus,parasiteOf,directed
1223016,Physaloptera rara,Puma concolor,parasiteOf,directed
1230345,Physaloptera rara,Lynx rufus,parasiteOf,directed
1230671,Physaloptera rara,Lynx canadensis,parasiteOf,directed
1233350,Physaloptera rara,Mephitis mephitis,parasiteOf,directed
1233363,Physaloptera rara,Conepatus leuconotus,parasiteOf,directed
2821990,Physaloptera rara,Vulpes macrotis,parasiteOf,directed
2826908,Physaloptera rara,Vulpes velox,parasiteOf,directed
2849170,Physaloptera rara,Vulpes macrotis,hasHost,directed
2851325,Physaloptera rara,Vulpes velox,hasHost,directed
2852268,Physaloptera rara,Urocyon cinereoargenteus,hasHost,directed
3144281,Physaloptera rara,Crotalus viridis,endoparasiteOf,directed
3146016,Physaloptera rara,Felis catus,endoparasiteOf,directed
3146017,Physaloptera rara,Tribolium confusum,endoparasiteOf,directed
3146018,Physaloptera rara,Blattella germanica,endoparasiteOf,directed
3146022,Physaloptera rara,Leopardus pardalis,endoparasiteOf,directed
3147738,Physaloptera rara,Canis lupus,endoparasiteOf,directed
3149229,Physaloptera rara,Procyon lotor,endoparasiteOf,directed
3149230,Physaloptera rara,Canis latrans,endoparasiteOf,directed
3542338,Physaloptera rara,Ursus americanus,parasiteOf,directed
3542359,Physaloptera rara,Taxidea taxus,parasiteOf,directed
3542372,Physaloptera rara,Nasua narica,parasiteOf,directed
3542385,Physaloptera rara,Didelphis virginiana,parasiteOf,directed
586982,Dioctophyma renale,Mustela itatsi,parasiteOf,directed
590088,Dioctophyma renale,Cerdocyon thous,parasiteOf,directed
590427,Dioctophyma renale,Rhinella icterica,parasiteOf,directed
591206,Dioctophyma renale,Lepomis gibbosus,parasiteOf,directed
591399,Dioctophyma renale,Pelophylax ridibundus,parasiteOf,directed
591401,Dioctophyma renale,Lithobates clamitans,parasiteOf,directed
591402,Dioctophyma renale,Ameiurus nebulosus,parasiteOf,directed
591403,Dioctophyma renale,Lithobates pipiens,parasiteOf,directed
591404,Dioctophyma renale,Lithobates catesbeianus,parasiteOf,directed
591413,Dioctophyma renale,Neovison vison,parasiteOf,directed
591414,Dioctophyma renale,Lumbriculus variegatus,parasiteOf,directed
592088,Dioctophyma renale,Esox lucius,parasiteOf,directed
592091,Dioctophyma renale,Canis lupus,parasiteOf,directed
592597,Dioctophyma renale,Ameiurus natalis,parasiteOf,directed
592600,Dioctophyma renale,Ameiurus melas,parasiteOf,directed
594462,Dioctophyma renale,Galictis vittata,parasiteOf,directed
594503,Dioctophyma renale,Pseudoscaphirhynchus kaufmanni,parasiteOf,directed
594513,Dioctophyma renale,Luciobarbus brachycephalus,parasiteOf,directed
594541,Dioctophyma renale,Aspius aspius,parasiteOf,directed
594547,Dioctophyma renale,Pelecus cultratus,parasiteOf,directed
594548,Dioctophyma renale,Alburnus chalcoides,parasiteOf,directed
594573,Dioctophyma renale,Gobio gobio,parasiteOf,directed
594574,Dioctophyma renale,Gambusia affinis,parasiteOf,directed
594575,Dioctophyma renale,Rutilus rutilus,parasiteOf,directed
594576,Dioctophyma renale,Perca fluviatilis,parasiteOf,directed
594651,Dioctophyma renale,Procyon lotor,parasiteOf,directed
594652,Dioctophyma renale,Vulpes vulpes,parasiteOf,directed
594654,Dioctophyma renale,Mustela putorius,parasiteOf,directed
594655,Dioctophyma renale,Homo sapiens,parasiteOf,directed
1224684,Dioctophyma renale,Phoca vitulina,parasiteOf,directed
1228303,Dioctophyma renale,Nasua nasua,parasiteOf,directed
1229645,Dioctophyma renale,Martes americana,parasiteOf,directed
1231822,Dioctophyma renale,Galictis cuja,parasiteOf,directed
1238359,Dioctophyma renale,Canis latrans,parasiteOf,directed
2620060,Dioctophyma renale,Leuciscus idus,parasiteOf,directed
3141991,Dioctophyma renale,Lumbriculus variegatus,endoparasiteOf,directed
3143469,Dioctophyma renale,Mustela itatsi,endoparasiteOf,directed
3145795,Dioctophyma renale,Cerdocyon thous,endoparasiteOf,directed
3146044,Dioctophyma renale,Rhinella icterica,endoparasiteOf,directed
3146632,Dioctophyma renale,Lepomis gibbosus,endoparasiteOf,directed
3146783,Dioctophyma renale,Pelophylax ridibundus,endoparasiteOf,directed
3146785,Dioctophyma renale,Lithobates clamitans,endoparasiteOf,directed
3146786,Dioctophyma renale,Ameiurus nebulosus,endoparasiteOf,directed
3146787,Dioctophyma renale,Lithobates pipiens,endoparasiteOf,directed
3146788,Dioctophyma renale,Lithobates catesbeianus,endoparasiteOf,directed
3146797,Dioctophyma renale,Neovison vison,endoparasiteOf,directed
3147377,Dioctophyma renale,Esox lucius,endoparasiteOf,directed
3147380,Dioctophyma renale,Canis lupus,endoparasiteOf,directed
3147724,Dioctophyma renale,Ameiurus natalis,endoparasiteOf,directed
3147727,Dioctophyma renale,Ameiurus melas,endoparasiteOf,directed
3149143,Dioctophyma renale,Galictis vittata,endoparasiteOf,directed
3149168,Dioctophyma renale,Pseudoscaphirhynchus kaufmanni,endoparasiteOf,directed
3149175,Dioctophyma renale,Luciobarbus brachycephalus,endoparasiteOf,directed
3149195,Dioctophyma renale,Aspius aspius,endoparasiteOf,directed
3149201,Dioctophyma renale,Pelecus cultratus,endoparasiteOf,directed
3149202,Dioctophyma renale,Alburnus chalcoides,endoparasiteOf,directed
3149221,Dioctophyma renale,Gobio gobio,endoparasiteOf,directed
3149222,Dioctophyma renale,Gambusia affinis,endoparasiteOf,directed
3149223,Dioctophyma renale,Rutilus rutilus,endoparasiteOf,directed
3149224,Dioctophyma renale,Perca fluviatilis,endoparasiteOf,directed
3149299,Dioctophyma renale,Procyon lotor,endoparasiteOf,directed
3149300,Dioctophyma renale,Vulpes vulpes,endoparasiteOf,directed
3149302,Dioctophyma renale,Mustela putorius,endoparasiteOf,directed
3149303,Dioctophyma renale,Homo sapiens,endoparasiteOf,directed
3510006,Dioctophyma renale,Felis leo,parasiteOf,directed
3580566,Dioctophyma renale,Ondatra zibethicus,parasiteOf,directed
3580578,Dioctophyma renale,Chrysocyon brachyurus,parasiteOf,directed
3842470,Dioctophyma renale,Homo sapiens,hasHost,directed
3849836,Dioctophyma renale,Neovison vison,hasHost,directed
3863115,Dioctophyma renale,Rattus norvegicus,hasHost,directed
427820,Trypanosoma cruzi,Chlorocebus aethiops,pathogenOf,directed
436445,Trypanosoma cruzi,Mus musculus,pathogenOf,directed
1211535,Trypanosoma cruzi,Cebus apella,parasiteOf,directed
1211955,Trypanosoma cruzi,Alouatta caraya,parasiteOf,directed
1211957,Trypanosoma cruzi,Saimiri sciureus,parasiteOf,directed
1212419,Trypanosoma cruzi,Saguinus bicolor,parasiteOf,directed
1212420,Trypanosoma cruzi,Saguinus midas,parasiteOf,directed
1212422,Trypanosoma cruzi,Callithrix pygmaea,parasiteOf,directed
1212425,Trypanosoma cruzi,Saguinus inustus,parasiteOf,directed
1212426,Trypanosoma cruzi,Cebus albifrons,parasiteOf,directed
1212427,Trypanosoma cruzi,Saguinus labiatus,parasiteOf,directed
1212428,Trypanosoma cruzi,Saguinus fuscicollis,parasiteOf,directed
1213681,Trypanosoma cruzi,Leontopithecus rosalia,parasiteOf,directed
1213688,Trypanosoma cruzi,Leontopithecus chrysopygus,parasiteOf,directed
1213780,Trypanosoma cruzi,Leontopithecus chrysomelas,parasiteOf,directed
1214362,Trypanosoma cruzi,Saguinus leucopus,parasiteOf,directed
1214363,Trypanosoma cruzi,Saguinus oedipus,parasiteOf,directed
1214377,Trypanosoma cruzi,Cebus capucinus,parasiteOf,directed
1214391,Trypanosoma cruzi,Callithrix jacchus,parasiteOf,directed
1214395,Trypanosoma cruzi,Callithrix argentata,parasiteOf,directed
1214398,Trypanosoma cruzi,Callicebus personatus,parasiteOf,directed
1214400,Trypanosoma cruzi,Cacajao calvus,parasiteOf,directed
1214403,Trypanosoma cruzi,Ateles geoffroyi,parasiteOf,directed
1214405,Trypanosoma cruzi,Ateles belzebuth,parasiteOf,directed
1214408,Trypanosoma cruzi,Alouatta seniculus,parasiteOf,directed
1214819,Trypanosoma cruzi,Saimiri ustus,parasiteOf,directed
1214829,Trypanosoma cruzi,Aotus azarae,parasiteOf,directed
1214830,Trypanosoma cruzi,Ateles paniscus,parasiteOf,directed
1214831,Trypanosoma cruzi,Callicebus brunneus,parasiteOf,directed
1214832,Trypanosoma cruzi,Pithecia irrorata,parasiteOf,directed
1216264,Trypanosoma cruzi,Saguinus nigricollis,parasiteOf,directed
1216268,Trypanosoma cruzi,Lagothrix lagothricha,parasiteOf,directed
1216274,Trypanosoma cruzi,Callicebus cupreus,parasiteOf,directed
1216280,Trypanosoma cruzi,Aotus trivirgatus,parasiteOf,directed
1216441,Trypanosoma cruzi,Alouatta pigra,parasiteOf,directed
1216444,Trypanosoma cruzi,Alouatta palliata,parasiteOf,directed
1217166,Trypanosoma cruzi,Ateles fusciceps,parasiteOf,directed
1221180,Trypanosoma cruzi,Urocyon cinereoargenteus,parasiteOf,directed
1223134,Trypanosoma cruzi,Procyon lotor,parasiteOf,directed
1224978,Trypanosoma cruzi,Tayassu pecari,parasiteOf,directed
1224980,Trypanosoma cruzi,Sus scrofa,parasiteOf,directed
1224982,Trypanosoma cruzi,Pecari tajacu,parasiteOf,directed
1228013,Trypanosoma cruzi,Saimiri boliviensis,parasiteOf,directed
1228284,Trypanosoma cruzi,Nasua nasua,parasiteOf,directed
1233367,Trypanosoma cruzi,Galictis cuja,parasiteOf,directed
1233368,Trypanosoma cruzi,Conepatus chinga,parasiteOf,directed
1239554,Trypanosoma cruzi,Mico emiliae,parasiteOf,directed
1240834,Trypanosoma cruzi,Callithrix penicillata,parasiteOf,directed
1240840,Trypanosoma cruzi,Callicebus nigrifrons,parasiteOf,directed
2670099,Trypanosoma cruzi,Trichosurus vulpecula,parasiteOf,directed
2670100,Trypanosoma cruzi,Tachyglossus aculeatus,parasiteOf,directed
3446368,Trypanosoma cruzi,Triatoma protracta,pathogenOf,directed
3508175,Trypanosoma cruzi,Mus musculus,parasiteOf,directed
3521218,Trypanosoma cruzi,Canis lupus,parasiteOf,directed
3640375,Trypanosoma cruzi,Mus musculus,hasHost,directed
3640376,Trypanosoma cruzi,Triatoma infestans,hasHost,directed
3640526,Trypanosoma cruzi,Oryctolagus cuniculus,hasHost,directed
3640618,Trypanosoma cruzi,Rhodnius prolixus,hasHost,directed
3640678,Trypanosoma cruzi,Dasyprocta leporina,hasHost,directed
3640698,Trypanosoma cruzi,Phyllostomus discolor,hasHost,directed
3640989,Trypanosoma cruzi,Homo sapiens,hasHost,directed
3652972,Trypanosoma cruzi,Canis lupus,hasHost,directed
3658200,Trypanosoma cruzi,Felis catus,hasHost,directed
3658376,Trypanosoma cruzi,Sus scrofa,hasHost,directed
3678879,Trypanosoma cruzi,Panstrongylus megistus,hasHost,directed
3689228,Trypanosoma cruzi,Didelphis albiventris,hasHost,directed
3697751,Trypanosoma cruzi,Triatoma dimidiata,hasHost,directed
3705095,Trypanosoma cruzi,Rhodnius robustus,hasHost,directed
3713355,Trypanosoma cruzi,Panstrongylus geniculatus,hasHost,directed
3721163,Trypanosoma cruzi,Didelphis marsupialis,hasHost,directed
3724296,Trypanosoma cruzi,Gallus gallus,hasHost,directed
3741653,Trypanosoma cruzi,Dasypus novemcinctus,hasHost,directed
3753073,Trypanosoma cruzi,Rhodnius pictipes,hasHost,directed
3758247,Trypanosoma cruzi,Rattus rattus,hasHost,directed
3759994,Trypanosoma cruzi,Carollia perspicillata,hasHost,directed
3762102,Trypanosoma cruzi,Procyon lotor,hasHost,directed
3772121,Trypanosoma cruzi,Artibeus planirostris,hasHost,directed
3778278,Trypanosoma cruzi,Triatoma sanguisuga,hasHost,directed
3781223,Trypanosoma cruzi,Rhodnius stali,hasHost,directed
3781582,Trypanosoma cruzi,Rhodnius brethesi,hasHost,directed
3781613,Trypanosoma cruzi,Myotis nigricans,hasHost,directed
3783026,Trypanosoma cruzi,Triatoma protracta,hasHost,directed
3784031,Trypanosoma cruzi,Capra hircus,hasHost,directed
3786695,Trypanosoma cruzi,Didelphis aurita,hasHost,directed
3789372,Trypanosoma cruzi,Mesocricetus auratus,hasHost,directed
3792304,Trypanosoma cruzi,Euphractus sexcinctus,hasHost,directed
3792305,Trypanosoma cruzi,Triatoma rubrovaria,hasHost,directed
3797243,Trypanosoma cruzi,Myotis levis,hasHost,directed
3805388,Trypanosoma cruzi,Monodelphis brevicaudata,hasHost,directed
3805389,Trypanosoma cruzi,Philander frenatus,hasHost,directed
3812631,Trypanosoma cruzi,Myotis albescens,hasHost,directed
3820908,Trypanosoma cruzi,Thyroptera tricolor,hasHost,directed
3833980,Trypanosoma cruzi,Oryzomys capito,hasHost,directed
3833981,Trypanosoma cruzi,Proechimys longicaudatus,hasHost,directed
3834077,Trypanosoma cruzi,Myotis ruber,hasHost,directed
3834353,Trypanosoma cruzi,Saguinus bicolor,hasHost,directed
3835165,Trypanosoma cruzi,Triatoma nitida,hasHost,directed
3845582,Trypanosoma cruzi,Saimiri sciureus,hasHost,directed
3848485,Trypanosoma cruzi,Proechimys iheringi,hasHost,directed
3848486,Trypanosoma cruzi,Oryzomys macconnelli,hasHost,directed
3848490,Trypanosoma cruzi,Rhodnius pallescens,hasHost,directed
3848492,Trypanosoma cruzi,Nasua nasua,hasHost,directed
3848908,Trypanosoma cruzi,Saguinus fuscicollis,hasHost,directed
3848910,Trypanosoma cruzi,Cebus albifrons,hasHost,directed
3848911,Trypanosoma cruzi,Cebus apella,hasHost,directed
3848912,Trypanosoma cruzi,Saguinus midas,hasHost,directed
3848918,Trypanosoma cruzi,Noctilio albiventris,hasHost,directed
3849230,Trypanosoma cruzi,Chrotopterus auritus,hasHost,directed
3849232,Trypanosoma cruzi,Phyllostomus hastatus,hasHost,directed
3849326,Trypanosoma cruzi,Octodon degus,hasHost,directed
3861267,Trypanosoma cruzi,Macaca mulatta,hasHost,directed
3862618,Trypanosoma cruzi,Philander opossum,hasHost,directed
3866601,Trypanosoma cruzi,Dasyprocta fuliginosa,hasHost,directed
3868192,Trypanosoma cruzi,Rhodnius colombiensis,hasHost,directed
3869202,Trypanosoma cruzi,Rhodnius neglectus,hasHost,directed
3871705,Trypanosoma cruzi,Holochilus brasiliensis,hasHost,directed
3872075,Trypanosoma cruzi,Saguinus labiatus,hasHost,directed
3872299,Trypanosoma cruzi,Saimiri ustus,hasHost,directed
3872655,Trypanosoma cruzi,Tonatia silvicola,hasHost,directed
3872656,Trypanosoma cruzi,Tonatia bidens,hasHost,directed
3872838,Trypanosoma cruzi,Mepraia spinolai,hasHost,directed
426007,Toxoplasma gondii,Chlorocebus aethiops,pathogenOf,directed
426009,Toxoplasma gondii,Mus musculus,pathogenOf,directed
426197,Toxoplasma gondii,Homo sapiens,pathogenOf,directed
427773,Toxoplasma gondii,Mesocricetus auratus,pathogenOf,directed
1211437,Toxoplasma gondii,Indri indri,parasiteOf,directed
1211532,Toxoplasma gondii,Cebus apella,parasiteOf,directed
1211607,Toxoplasma gondii,Callithrix jacchus,parasiteOf,directed
1211610,Toxoplasma gondii,Alouatta caraya,parasiteOf,directed
1211958,Toxoplasma gondii,Alouatta seniculus,parasiteOf,directed
1213505,Toxoplasma gondii,Propithecus diadema,parasiteOf,directed
1214868,Toxoplasma gondii,Saguinus midas,parasiteOf,directed
1215764,Toxoplasma gondii,Papio ursinus,parasiteOf,directed
1219059,Toxoplasma gondii,Vulpes vulpes,parasiteOf,directed
1220547,Toxoplasma gondii,Vulpes lagopus,parasiteOf,directed
1220647,Toxoplasma gondii,Ursus maritimus,parasiteOf,directed
1220728,Toxoplasma gondii,Ursus arctos,parasiteOf,directed
1220804,Toxoplasma gondii,Ursus americanus,parasiteOf,directed
1221105,Toxoplasma gondii,Urocyon littoralis,parasiteOf,directed
1221181,Toxoplasma gondii,Urocyon cinereoargenteus,parasiteOf,directed
1222097,Toxoplasma gondii,Sus scrofa,parasiteOf,directed
1222591,Toxoplasma gondii,Rupicapra pyrenaica,parasiteOf,directed
1222901,Toxoplasma gondii,Puma concolor,parasiteOf,directed
1223119,Toxoplasma gondii,Procyon pygmaeus,parasiteOf,directed
1223163,Toxoplasma gondii,Procyon lotor,parasiteOf,directed
1224577,Toxoplasma gondii,Phoca vitulina,parasiteOf,directed
1225481,Toxoplasma gondii,Panthera onca,parasiteOf,directed
1225501,Toxoplasma gondii,Panthera pardus,parasiteOf,directed
1225503,Toxoplasma gondii,Panthera leo,parasiteOf,directed
1226154,Toxoplasma gondii,Ovis canadensis,parasiteOf,directed
1226552,Toxoplasma gondii,Ovibos moschatus,parasiteOf,directed
1226673,Toxoplasma gondii,Odocoileus virginianus,parasiteOf,directed
1227463,Toxoplasma gondii,Odocoileus hemionus,parasiteOf,directed
1227723,Toxoplasma gondii,Odobenus rosmarus,parasiteOf,directed
1228162,Toxoplasma gondii,Neovison vison,parasiteOf,directed
1228612,Toxoplasma gondii,Monachus schauinslandi,parasiteOf,directed
1228697,Toxoplasma gondii,Mirounga angustirostris,parasiteOf,directed
1228895,Toxoplasma gondii,Mephitis mephitis,parasiteOf,directed
1229368,Toxoplasma gondii,Martes pennanti,parasiteOf,directed
1230207,Toxoplasma gondii,Lynx rufus,parasiteOf,directed
1230456,Toxoplasma gondii,Lynx pardinus,parasiteOf,directed
1230581,Toxoplasma gondii,Lynx lynx,parasiteOf,directed
